,Id,ActivityHour,Calories,TotalIntensity,AverageIntensity,StepTotal
6993,3372868164,04/12/2016,81,17,0.283333,345
6994,3372868164,04/12/2016,100,28,0.466667,548
6995,3372868164,04/12/2016,103,30,0.5,267
6996,3372868164,04/12/2016,81,16,0.266667,290
6997,3372868164,04/12/2016,74,12,0.2,129
6998,3372868164,04/12/2016,86,18,0.3,383
6999,3372868164,04/12/2016,104,30,0.5,479
7000,3372868164,04/12/2016,82,15,0.25,314
7001,3372868164,04/12/2016,76,11,0.183333,302
7002,3372868164,04/12/2016,84,20,0.333333,238
7003,3372868164,04/12/2016,87,20,0.333333,271
7004,3372868164,04/12/2016,81,16,0.266667,285
7005,3372868164,04/12/2016,77,12,0.2,316
7006,3372868164,04/12/2016,85,18,0.3,310
7007,3372868164,04/12/2016,64,5,0.083333,129
7008,3372868164,04/12/2016,56,0,0.0,0
7009,3372868164,04/13/2016,60,3,0.05,14
7010,3372868164,04/13/2016,57,1,0.016667,0
7011,3372868164,04/13/2016,56,0,0.0,0
7012,3372868164,04/13/2016,56,0,0.0,0
7013,3372868164,04/13/2016,56,0,0.0,0
7014,3372868164,04/13/2016,56,0,0.0,0
7015,3372868164,04/13/2016,56,0,0.0,0
7016,3372868164,04/13/2016,65,6,0.1,55
7017,3372868164,04/13/2016,80,16,0.266667,237
7018,3372868164,04/13/2016,112,35,0.583333,605
7019,3372868164,04/13/2016,237,94,1.566667,2185
7020,3372868164,04/13/2016,96,27,0.45,373
7021,3372868164,04/13/2016,129,44,0.733333,1449
7022,3372868164,04/13/2016,91,21,0.35,675
7023,3372868164,04/13/2016,140,43,0.716667,1481
7024,3372868164,04/13/2016,97,24,0.4,541
7025,3372868164,04/13/2016,103,31,0.516667,478
7026,3372868164,04/13/2016,97,24,0.4,423
7027,3372868164,04/13/2016,96,25,0.416667,428
7028,3372868164,04/13/2016,90,18,0.3,469
7029,3372868164,04/13/2016,89,20,0.333333,272
7030,3372868164,04/13/2016,61,3,0.05,30
7031,3372868164,04/13/2016,56,0,0.0,0
7032,3372868164,04/13/2016,56,0,0.0,0
7033,3372868164,04/14/2016,57,1,0.016667,0
7034,3372868164,04/14/2016,56,0,0.0,0
7035,3372868164,04/14/2016,57,1,0.016667,0
7036,3372868164,04/14/2016,56,0,0.0,0
7037,3372868164,04/14/2016,56,0,0.0,0
7038,3372868164,04/14/2016,68,8,0.133333,41
7039,3372868164,04/14/2016,73,12,0.2,157
7040,3372868164,04/14/2016,88,20,0.333333,386
7041,3372868164,04/14/2016,105,30,0.5,737
7042,3372868164,04/14/2016,94,24,0.4,431
7043,3372868164,04/14/2016,112,32,0.533333,792
7044,3372868164,04/14/2016,189,74,1.233333,1549
7045,3372868164,04/14/2016,73,11,0.183333,130
7046,3372868164,04/14/2016,98,25,0.416667,631
7047,3372868164,04/14/2016,122,40,0.666667,810
7048,3372868164,04/14/2016,114,37,0.616667,402
7049,3372868164,04/14/2016,87,19,0.316667,298
7050,3372868164,04/14/2016,89,22,0.366667,218
7051,3372868164,04/14/2016,103,25,0.416667,576
7052,3372868164,04/14/2016,108,34,0.566667,1372
7053,3372868164,04/14/2016,80,15,0.25,237
7054,3372868164,04/14/2016,62,4,0.066667,51
7055,3372868164,04/14/2016,62,4,0.066667,26
7056,3372868164,04/14/2016,56,0,0.0,0
7057,3372868164,04/15/2016,59,2,0.033333,0
7058,3372868164,04/15/2016,56,0,0.0,0
7059,3372868164,04/15/2016,56,0,0.0,0
7060,3372868164,04/15/2016,56,0,0.0,0
7061,3372868164,04/15/2016,56,0,0.0,0
7062,3372868164,04/15/2016,60,3,0.05,0
7063,3372868164,04/15/2016,56,0,0.0,0
7064,3372868164,04/15/2016,56,0,0.0,0
7065,3372868164,04/15/2016,82,18,0.3,243
7066,3372868164,04/15/2016,99,29,0.483333,499
7067,3372868164,04/15/2016,79,14,0.233333,248
7068,3372868164,04/15/2016,122,39,0.65,1180
7069,3372868164,04/15/2016,111,32,0.533333,695
7070,3372868164,04/15/2016,73,8,0.133333,268
7071,3372868164,04/15/2016,56,0,0.0,0
7072,3372868164,04/15/2016,110,32,0.533333,927
7073,3372868164,04/15/2016,96,24,0.4,578
7074,3372868164,04/15/2016,98,25,0.416667,489
7075,3372868164,04/15/2016,128,37,0.616667,836
7076,3372868164,04/15/2016,116,32,0.533333,869
7077,3372868164,04/15/2016,96,26,0.433333,445
7078,3372868164,04/15/2016,76,14,0.233333,174
7079,3372868164,04/15/2016,56,0,0.0,0
7080,3372868164,04/15/2016,56,0,0.0,0
7081,3372868164,04/16/2016,56,0,0.0,0
7082,3372868164,04/16/2016,56,0,0.0,0
7083,3372868164,04/16/2016,56,0,0.0,0
7084,3372868164,04/16/2016,56,0,0.0,0
7085,3372868164,04/16/2016,56,0,0.0,0
7086,3372868164,04/16/2016,75,13,0.216667,222
7087,3372868164,04/16/2016,81,17,0.283333,94
7088,3372868164,04/16/2016,123,40,0.666667,846
7089,3372868164,04/16/2016,110,34,0.566667,1018
7090,3372868164,04/16/2016,90,22,0.366667,405
7091,3372868164,04/16/2016,123,41,0.683333,833
7092,3372868164,04/16/2016,95,23,0.383333,538
7093,3372868164,04/16/2016,109,34,0.566667,473
7094,3372868164,04/16/2016,88,17,0.283333,344
7095,3372868164,04/16/2016,75,9,0.15,804
7096,3372868164,04/16/2016,98,28,0.466667,427
7097,3372868164,04/16/2016,67,8,0.133333,50
7098,3372868164,04/16/2016,79,16,0.266667,241
7099,3372868164,04/16/2016,56,0,0.0,0
7100,3372868164,04/16/2016,80,16,0.266667,197
7101,3372868164,04/16/2016,93,25,0.416667,367
7102,3372868164,04/16/2016,73,12,0.2,46
7103,3372868164,04/16/2016,56,0,0.0,0
7104,3372868164,04/16/2016,57,1,0.016667,0
7105,3372868164,04/17/2016,59,2,0.033333,37
7106,3372868164,04/17/2016,56,0,0.0,0
7107,3372868164,04/17/2016,57,1,0.016667,0
7108,3372868164,04/17/2016,59,2,0.033333,0
7109,3372868164,04/17/2016,56,0,0.0,0
7110,3372868164,04/17/2016,57,1,0.016667,0
7111,3372868164,04/17/2016,65,6,0.1,51
7112,3372868164,04/17/2016,100,28,0.466667,588
7113,3372868164,04/17/2016,103,24,0.4,803
7114,3372868164,04/17/2016,71,10,0.166667,103
7115,3372868164,04/17/2016,64,5,0.083333,79
7116,3372868164,04/17/2016,83,18,0.3,380
7117,3372868164,04/17/2016,103,29,0.483333,570
7118,3372868164,04/17/2016,63,4,0.066667,129
7119,3372868164,04/17/2016,93,20,0.333333,563
7120,3372868164,04/17/2016,215,71,1.183333,2478
7121,3372868164,04/17/2016,77,15,0.25,154
7122,3372868164,04/17/2016,96,26,0.433333,442
7123,3372868164,04/17/2016,88,20,0.333333,382
7124,3372868164,04/17/2016,116,37,0.616667,734
7125,3372868164,04/17/2016,100,28,0.466667,668
7126,3372868164,04/17/2016,66,7,0.116667,30
7127,3372868164,04/17/2016,63,5,0.083333,8
7128,3372868164,04/17/2016,56,0,0.0,0
7129,3372868164,04/18/2016,57,1,0.016667,7
7130,3372868164,04/18/2016,56,0,0.0,0
7131,3372868164,04/18/2016,56,0,0.0,0
7132,3372868164,04/18/2016,57,1,0.016667,0
7133,3372868164,04/18/2016,59,2,0.033333,0
7134,3372868164,04/18/2016,65,6,0.1,86
7135,3372868164,04/18/2016,70,10,0.166667,86
7136,3372868164,04/18/2016,61,3,0.05,34
7137,3372868164,04/18/2016,116,40,0.666667,554
7138,3372868164,04/18/2016,100,31,0.516667,552
7139,3372868164,04/18/2016,251,101,1.683333,2269
7140,3372868164,04/18/2016,103,31,0.516667,313
7141,3372868164,04/18/2016,68,5,0.083333,185
7142,3372868164,04/18/2016,56,0,0.0,0
7143,3372868164,04/18/2016,90,22,0.366667,415
7144,3372868164,04/18/2016,94,25,0.416667,412
7145,3372868164,04/18/2016,103,31,0.516667,492
7146,3372868164,04/18/2016,95,27,0.45,275
7147,3372868164,04/18/2016,101,29,0.483333,447
7148,3372868164,04/18/2016,87,21,0.35,342
7149,3372868164,04/18/2016,94,26,0.433333,329
7150,3372868164,04/18/2016,56,0,0.0,0
7151,3372868164,04/18/2016,63,5,0.083333,0
7152,3372868164,04/18/2016,56,0,0.0,0
7153,3372868164,04/19/2016,56,0,0.0,0
7154,3372868164,04/19/2016,57,1,0.016667,0
7155,3372868164,04/19/2016,56,0,0.0,0
7156,3372868164,04/19/2016,56,0,0.0,0
7157,3372868164,04/19/2016,56,0,0.0,0
7158,3372868164,04/19/2016,56,0,0.0,0
7159,3372868164,04/19/2016,57,1,0.016667,0
7160,3372868164,04/19/2016,65,6,0.1,131
7161,3372868164,04/19/2016,62,4,0.066667,113
7162,3372868164,04/19/2016,94,26,0.433333,357
7163,3372868164,04/19/2016,94,27,0.45,380
7164,3372868164,04/19/2016,137,46,0.766667,628
7165,3372868164,04/19/2016,96,25,0.416667,294
7166,3372868164,04/19/2016,103,29,0.483333,497
7167,3372868164,04/19/2016,123,39,0.65,1002
7168,3372868164,04/19/2016,92,23,0.383333,352
7169,3372868164,04/19/2016,71,8,0.133333,162
7170,3372868164,04/19/2016,114,28,0.466667,1118
7171,3372868164,04/19/2016,123,40,0.666667,1048
7172,3372868164,04/19/2016,96,15,0.25,767
7173,3372868164,04/19/2016,64,5,0.083333,54
7174,3372868164,04/19/2016,82,14,0.233333,401
7175,3372868164,04/19/2016,88,22,0.366667,184
7176,3372868164,04/19/2016,85,17,0.283333,223
7177,3372868164,04/20/2016,56,0,0.0,0
7178,3372868164,04/20/2016,56,0,0.0,0
7179,3372868164,04/20/2016,56,0,0.0,0
7180,3372868164,04/20/2016,59,2,0.033333,0
7181,3372868164,04/20/2016,56,0,0.0,0
7182,3372868164,04/20/2016,58,1,0.016667,0
7183,3372868164,04/20/2016,56,0,0.0,0
7184,3372868164,04/20/2016,59,2,0.033333,47
7185,3372868164,04/20/2016,92,23,0.383333,410
7186,3372868164,04/20/2016,104,32,0.533333,559
7187,3372868164,04/20/2016,73,11,0.183333,169
7188,3372868164,04/20/2016,64,6,0.1,55
7189,3372868164,04/20/2016,77,14,0.233333,260
7190,3372868164,04/20/2016,77,14,0.233333,142
7191,3372868164,04/20/2016,215,86,1.433333,1549
7192,3372868164,04/20/2016,87,22,0.366667,181
7193,3372868164,04/20/2016,125,41,0.683333,721
7194,3372868164,04/20/2016,85,20,0.333333,200
7195,3372868164,04/20/2016,65,6,0.1,43
7196,3372868164,04/20/2016,69,9,0.15,106
7197,3372868164,04/20/2016,97,27,0.45,411
7198,3372868164,04/20/2016,62,4,0.066667,14
7199,3372868164,04/20/2016,63,5,0.083333,13
7200,3372868164,04/20/2016,56,0,0.0,0
7201,3372868164,04/21/2016,56,0,0.0,0
7202,3372868164,04/21/2016,59,2,0.033333,0
7203,3372868164,04/21/2016,56,0,0.0,0
7204,3372868164,04/21/2016,56,0,0.0,0
7205,3372868164,04/21/2016,56,0,0.0,0
7206,3372868164,04/21/2016,81,17,0.283333,237
7207,3372868164,04/21/2016,73,11,0.183333,196
7208,3372868164,04/21/2016,80,16,0.266667,224
7209,3372868164,04/21/2016,128,46,0.766667,746
7210,3372868164,04/21/2016,89,20,0.333333,435
7211,3372868164,04/21/2016,183,62,1.033333,1565
7212,3372868164,04/21/2016,219,81,1.35,1645
7213,3372868164,04/21/2016,64,5,0.083333,98
7214,3372868164,04/21/2016,96,26,0.433333,319
7215,3372868164,04/21/2016,92,22,0.366667,406
7216,3372868164,04/21/2016,89,22,0.366667,384
7217,3372868164,04/21/2016,70,9,0.15,134
7218,3372868164,04/21/2016,61,3,0.05,47
7219,3372868164,04/21/2016,104,29,0.483333,605
7220,3372868164,04/21/2016,132,41,0.683333,1239
7221,3372868164,04/21/2016,97,25,0.416667,495
7222,3372868164,04/21/2016,63,5,0.083333,12
7223,3372868164,04/21/2016,65,6,0.1,70
7224,3372868164,04/21/2016,56,0,0.0,0
7225,3372868164,04/22/2016,56,0,0.0,0
7226,3372868164,04/22/2016,56,0,0.0,0
7227,3372868164,04/22/2016,56,0,0.0,0
7228,3372868164,04/22/2016,56,0,0.0,0
7229,3372868164,04/22/2016,56,0,0.0,0
7230,3372868164,04/22/2016,59,2,0.033333,0
7231,3372868164,04/22/2016,56,0,0.0,0
7232,3372868164,04/22/2016,56,0,0.0,0
7233,3372868164,04/22/2016,65,6,0.1,99
7234,3372868164,04/22/2016,79,16,0.266667,273
7235,3372868164,04/22/2016,95,24,0.4,541
7236,3372868164,04/22/2016,63,5,0.083333,46
7237,3372868164,04/22/2016,56,0,0.0,0
7238,3372868164,04/22/2016,87,20,0.333333,296
7239,3372868164,04/22/2016,79,15,0.25,239
7240,3372868164,04/22/2016,101,28,0.466667,577
7241,3372868164,04/22/2016,89,22,0.366667,302
7242,3372868164,04/22/2016,63,4,0.066667,110
7243,3372868164,04/22/2016,95,23,0.383333,831
7244,3372868164,04/22/2016,75,12,0.2,240
7245,3372868164,04/22/2016,78,13,0.216667,137
7246,3372868164,04/22/2016,59,2,0.033333,28
7247,3372868164,04/22/2016,65,6,0.1,44
7248,3372868164,04/22/2016,68,8,0.133333,80
7249,3372868164,04/23/2016,56,0,0.0,0
7250,3372868164,04/23/2016,59,2,0.033333,0
7251,3372868164,04/23/2016,57,1,0.016667,0
7252,3372868164,04/23/2016,56,0,0.0,0
7253,3372868164,04/23/2016,56,0,0.0,0
7254,3372868164,04/23/2016,59,2,0.033333,0
7255,3372868164,04/23/2016,56,0,0.0,0
7256,3372868164,04/23/2016,60,3,0.05,0
7257,3372868164,04/23/2016,67,7,0.116667,147
7258,3372868164,04/23/2016,94,24,0.4,349
7259,3372868164,04/23/2016,277,96,1.6,3084
7260,3372868164,04/23/2016,122,43,0.716667,401
7261,3372868164,04/23/2016,95,19,0.316667,493
7262,3372868164,04/23/2016,56,0,0.0,0
7263,3372868164,04/23/2016,76,13,0.216667,179
7264,3372868164,04/23/2016,82,17,0.283333,311
7265,3372868164,04/23/2016,103,28,0.466667,654
7266,3372868164,04/23/2016,115,39,0.65,566
7267,3372868164,04/23/2016,73,10,0.166667,265
7268,3372868164,04/23/2016,120,41,0.683333,640
7269,3372868164,04/23/2016,81,17,0.283333,226
7270,3372868164,04/23/2016,56,0,0.0,0
7271,3372868164,04/23/2016,64,5,0.083333,81
7272,3372868164,04/23/2016,56,0,0.0,0
7273,3372868164,04/24/2016,57,1,0.016667,0
7274,3372868164,04/24/2016,57,1,0.016667,0
7275,3372868164,04/24/2016,56,0,0.0,0
7276,3372868164,04/24/2016,56,0,0.0,0
7277,3372868164,04/24/2016,56,0,0.0,0
7278,3372868164,04/24/2016,57,1,0.016667,0
7279,3372868164,04/24/2016,63,5,0.083333,89
7280,3372868164,04/24/2016,98,28,0.466667,517
7281,3372868164,04/24/2016,86,16,0.266667,488
7282,3372868164,04/24/2016,72,10,0.166667,169
7283,3372868164,04/24/2016,66,6,0.1,176
7284,3372868164,04/24/2016,95,24,0.4,490
7285,3372868164,04/24/2016,82,17,0.283333,194
7286,3372868164,04/24/2016,77,15,0.25,108
7287,3372868164,04/24/2016,93,24,0.4,382
7288,3372868164,04/24/2016,206,74,1.233333,1860
7289,3372868164,04/24/2016,80,16,0.266667,279
7290,3372868164,04/24/2016,105,31,0.516667,603
7291,3372868164,04/24/2016,71,11,0.183333,116
7292,3372868164,04/24/2016,113,35,0.583333,823
7293,3372868164,04/24/2016,94,25,0.416667,425
7294,3372868164,04/24/2016,66,7,0.116667,12
7295,3372868164,04/24/2016,57,1,0.016667,0
7296,3372868164,04/24/2016,56,0,0.0,0
7297,3372868164,04/25/2016,56,0,0.0,0
7298,3372868164,04/25/2016,57,1,0.016667,0
7299,3372868164,04/25/2016,57,1,0.016667,0
7300,3372868164,04/25/2016,56,0,0.0,0
7301,3372868164,04/25/2016,56,0,0.0,0
7302,3372868164,04/25/2016,63,4,0.066667,32
7303,3372868164,04/25/2016,72,11,0.183333,148
7304,3372868164,04/25/2016,108,33,0.55,484
7305,3372868164,04/25/2016,141,53,0.883333,892
7306,3372868164,04/25/2016,106,32,0.533333,448
7307,3372868164,04/25/2016,144,46,0.766667,564
7308,3372868164,04/25/2016,114,38,0.633333,331
7309,3372868164,04/25/2016,100,25,0.416667,327
7310,3372868164,04/25/2016,69,7,0.116667,143
7311,3372868164,04/25/2016,83,16,0.266667,352
7312,3372868164,04/25/2016,74,12,0.2,147
7313,3372868164,04/25/2016,102,30,0.5,420
7314,3372868164,04/25/2016,89,23,0.383333,275
7315,3372868164,04/25/2016,88,21,0.35,446
7316,3372868164,04/25/2016,77,14,0.233333,189
7317,3372868164,04/25/2016,100,28,0.466667,540
7318,3372868164,04/25/2016,80,16,0.266667,244
7319,3372868164,04/25/2016,64,5,0.083333,13
7320,3372868164,04/25/2016,56,0,0.0,0
7321,3372868164,04/26/2016,57,1,0.016667,0
7322,3372868164,04/26/2016,57,1,0.016667,0
7323,3372868164,04/26/2016,57,1,0.016667,0
7324,3372868164,04/26/2016,56,0,0.0,0
7325,3372868164,04/26/2016,57,1,0.016667,0
7326,3372868164,04/26/2016,57,1,0.016667,0
7327,3372868164,04/26/2016,66,7,0.116667,95
7328,3372868164,04/26/2016,65,6,0.1,112
7329,3372868164,04/26/2016,145,41,0.683333,1105
7330,3372868164,04/26/2016,260,97,1.616667,2941
7331,3372868164,04/26/2016,110,35,0.583333,469
7332,3372868164,04/26/2016,106,29,0.483333,781
7333,3372868164,04/26/2016,82,18,0.3,183
7334,3372868164,04/26/2016,100,26,0.433333,536
7335,3372868164,04/26/2016,93,23,0.383333,465
7336,3372868164,04/26/2016,62,4,0.066667,84
7337,3372868164,04/26/2016,101,25,0.416667,500
7338,3372868164,04/26/2016,89,23,0.383333,253
7339,3372868164,04/26/2016,72,10,0.166667,145
7340,3372868164,04/26/2016,84,16,0.266667,295
7341,3372868164,04/26/2016,73,11,0.183333,262
7342,3372868164,04/26/2016,76,14,0.233333,25
7343,3372868164,04/26/2016,69,9,0.15,32
7344,3372868164,04/26/2016,62,4,0.066667,0
7345,3372868164,04/27/2016,56,0,0.0,0
7346,3372868164,04/27/2016,57,1,0.016667,0
7347,3372868164,04/27/2016,64,6,0.1,19
7348,3372868164,04/27/2016,59,2,0.033333,53
7349,3372868164,04/27/2016,57,1,0.016667,0
7350,3372868164,04/27/2016,56,0,0.0,0
7351,3372868164,04/27/2016,69,9,0.15,50
7352,3372868164,04/27/2016,74,12,0.2,125
7353,3372868164,04/27/2016,114,36,0.6,608
7354,3372868164,04/27/2016,68,7,0.116667,134
7355,3372868164,04/27/2016,112,32,0.533333,519
7356,3372868164,04/27/2016,276,105,1.75,2727
7357,3372868164,04/27/2016,88,21,0.35,231
7358,3372868164,04/27/2016,101,29,0.483333,337
7359,3372868164,04/27/2016,125,44,0.733333,630
7360,3372868164,04/27/2016,82,17,0.283333,409
7361,3372868164,04/27/2016,105,30,0.5,770
7362,3372868164,04/27/2016,104,31,0.516667,446
7363,3372868164,04/27/2016,72,10,0.166667,198
7364,3372868164,04/27/2016,72,11,0.183333,139
7365,3372868164,04/27/2016,85,20,0.333333,257
7366,3372868164,04/27/2016,56,0,0.0,0
7367,3372868164,04/27/2016,80,15,0.25,224
7368,3372868164,04/27/2016,63,5,0.083333,28
7369,3372868164,04/28/2016,57,1,0.016667,0
7370,3372868164,04/28/2016,56,0,0.0,0
7371,3372868164,04/28/2016,56,0,0.0,0
7372,3372868164,04/28/2016,56,0,0.0,0
7373,3372868164,04/28/2016,56,0,0.0,0
7374,3372868164,04/28/2016,80,16,0.266667,112
7375,3372868164,04/28/2016,61,3,0.05,61
7376,3372868164,04/28/2016,108,33,0.55,441
7377,3372868164,04/28/2016,115,39,0.65,436
7378,3372868164,04/28/2016,75,13,0.216667,130
7379,3372868164,04/28/2016,123,39,0.65,630
7380,3372868164,04/28/2016,123,39,0.65,562
7381,3372868164,04/28/2016,106,32,0.533333,456
7382,3372868164,04/28/2016,81,16,0.266667,294
7383,3372868164,04/28/2016,82,16,0.266667,322
7384,3372868164,04/28/2016,101,28,0.466667,478
7385,3372868164,04/28/2016,75,12,0.2,169
7386,3372868164,04/28/2016,99,25,0.416667,304
7387,3372868164,04/28/2016,117,31,0.516667,559
7388,3372868164,04/28/2016,73,11,0.183333,188
7389,3372868164,04/28/2016,88,20,0.333333,304
7390,3372868164,04/28/2016,70,10,0.166667,58
7391,3372868164,04/28/2016,57,1,0.016667,8
7392,3372868164,04/28/2016,56,0,0.0,0
7393,3372868164,04/29/2016,56,0,0.0,0
7394,3372868164,04/29/2016,57,1,0.016667,0
7395,3372868164,04/29/2016,56,0,0.0,0
7396,3372868164,04/29/2016,56,0,0.0,0
7397,3372868164,04/29/2016,57,1,0.016667,0
7398,3372868164,04/29/2016,80,17,0.283333,141
7399,3372868164,04/29/2016,69,9,0.15,153
7400,3372868164,04/29/2016,72,11,0.183333,118
7401,3372868164,04/29/2016,107,34,0.566667,572
7402,3372868164,04/29/2016,97,26,0.433333,349
7403,3372868164,04/29/2016,120,33,0.55,1366
7404,3372868164,04/29/2016,163,49,0.816667,2510
7405,3372868164,04/29/2016,118,34,0.566667,707
7406,3372868164,04/29/2016,105,28,0.466667,526
7407,3372868164,04/29/2016,115,34,0.566667,465
7408,3372868164,04/29/2016,120,40,0.666667,469
7409,3372868164,04/29/2016,97,22,0.366667,508
7410,3372868164,04/29/2016,79,9,0.15,469
7411,3372868164,04/29/2016,79,13,0.216667,324
7412,3372868164,04/29/2016,68,8,0.133333,57
7413,3372868164,04/29/2016,76,13,0.216667,237
7414,3372868164,04/29/2016,85,20,0.333333,164
7415,3372868164,04/29/2016,56,0,0.0,0
7416,3372868164,04/29/2016,56,0,0.0,0
7417,3372868164,04/30/2016,58,1,0.016667,17
7418,3372868164,04/30/2016,56,0,0.0,0
7419,3372868164,04/30/2016,57,1,0.016667,0
7420,3372868164,04/30/2016,56,0,0.0,0
7421,3372868164,04/30/2016,56,0,0.0,0
7422,3372868164,04/30/2016,56,0,0.0,0
7423,3372868164,04/30/2016,63,5,0.083333,81
7424,3372868164,04/30/2016,81,15,0.25,223
7425,3372868164,04/30/2016,68,8,0.133333,98
7426,3372868164,04/30/2016,236,90,1.5,1970
7427,3372868164,04/30/2016,104,34,0.566667,129
7428,3372868164,04/30/2016,60,3,0.05,8
7429,3372868164,04/30/2016,89,22,0.366667,175
7430,3372868164,04/30/2016,85,18,0.3,244
7431,3372868164,04/30/2016,130,46,0.766667,586
7432,3372868164,04/30/2016,92,21,0.35,309
7433,3372868164,04/30/2016,93,23,0.383333,344
7434,3372868164,04/30/2016,85,19,0.316667,217
7435,3372868164,04/30/2016,89,21,0.35,332
7436,3372868164,04/30/2016,66,6,0.1,97
7437,3372868164,04/30/2016,81,15,0.25,305
7438,3372868164,04/30/2016,63,5,0.083333,69
7439,3372868164,04/30/2016,65,6,0.1,46
7440,3372868164,04/30/2016,56,0,0.0,0
7441,3372868164,05/01/2016,59,2,0.033333,6
7442,3372868164,05/01/2016,56,0,0.0,0
7443,3372868164,05/01/2016,56,0,0.0,0
7444,3372868164,05/01/2016,56,0,0.0,0
7445,3372868164,05/01/2016,57,1,0.016667,0
7446,3372868164,05/01/2016,66,7,0.116667,6
7447,3372868164,05/01/2016,67,7,0.116667,120
7448,3372868164,05/01/2016,91,22,0.366667,436
7449,3372868164,05/01/2016,84,16,0.266667,483
7450,3372868164,05/01/2016,74,11,0.183333,147
7451,3372868164,05/01/2016,65,5,0.083333,115
7452,3372868164,05/01/2016,88,21,0.35,221
7453,3372868164,05/01/2016,82,18,0.3,197
7454,3372868164,05/01/2016,79,15,0.25,136
7455,3372868164,05/01/2016,125,31,0.516667,965
7456,3372868164,05/01/2016,62,4,0.066667,69
7457,3977333714,04/12/2016,80,16,0.266667,753
7458,3977333714,04/12/2016,42,0,0.0,0
7459,3977333714,04/12/2016,42,0,0.0,0
7460,3977333714,04/12/2016,44,2,0.033333,16
7461,3977333714,04/12/2016,42,0,0.0,0
7462,3977333714,04/12/2016,42,0,0.0,0
7463,3977333714,04/12/2016,42,0,0.0,0
7464,3977333714,04/12/2016,43,0,0.0,0
7465,3977333714,04/12/2016,45,2,0.033333,13
7466,3977333714,04/12/2016,45,2,0.033333,10
7467,3977333714,04/12/2016,48,4,0.066667,28
7468,3977333714,04/12/2016,43,0,0.0,0
7469,3977333714,04/12/2016,70,20,0.333333,332
7470,3977333714,04/12/2016,208,118,1.966667,4112
7471,3977333714,04/12/2016,137,72,1.2,2257
7472,3977333714,04/12/2016,49,5,0.083333,55
7473,3977333714,04/12/2016,49,5,0.083333,49
7474,3977333714,04/12/2016,54,8,0.133333,190
7475,3977333714,04/12/2016,61,12,0.2,289
7476,3977333714,04/12/2016,59,12,0.2,201
7477,3977333714,04/12/2016,45,2,0.033333,35
7478,3977333714,04/12/2016,59,10,0.166667,291
7479,3977333714,04/12/2016,52,7,0.116667,115
7480,3977333714,04/12/2016,49,4,0.066667,110
7481,3977333714,04/13/2016,48,4,0.066667,43
7482,3977333714,04/13/2016,42,0,0.0,0
7483,3977333714,04/13/2016,43,1,0.016667,8
7484,3977333714,04/13/2016,42,0,0.0,0
7485,3977333714,04/13/2016,42,0,0.0,0
7486,3977333714,04/13/2016,42,0,0.0,0
7487,3977333714,04/13/2016,43,1,0.016667,9
7488,3977333714,04/13/2016,46,3,0.05,31
7489,3977333714,04/13/2016,45,2,0.033333,34
7490,3977333714,04/13/2016,45,2,0.033333,16
7491,3977333714,04/13/2016,50,6,0.1,65
7492,3977333714,04/13/2016,49,5,0.083333,51
7493,3977333714,04/13/2016,47,4,0.066667,40
7494,3977333714,04/13/2016,53,7,0.116667,180
7495,3977333714,04/13/2016,68,16,0.266667,419
7496,3977333714,04/13/2016,69,26,0.433333,612
7497,3977333714,04/13/2016,74,22,0.366667,498
7498,3977333714,04/13/2016,198,116,1.933333,3916
7499,3977333714,04/13/2016,151,76,1.266667,2511
7500,3977333714,04/13/2016,75,19,0.316667,607
7501,3977333714,04/13/2016,43,1,0.016667,4
7502,3977333714,04/13/2016,63,12,0.2,406
7503,3977333714,04/13/2016,53,7,0.116667,175
7504,3977333714,04/13/2016,61,8,0.133333,410
7505,3977333714,04/14/2016,47,4,0.066667,40
7506,3977333714,04/14/2016,50,6,0.1,76
7507,3977333714,04/14/2016,42,0,0.0,0
7508,3977333714,04/14/2016,42,0,0.0,0
7509,3977333714,04/14/2016,42,0,0.0,0
7510,3977333714,04/14/2016,43,1,0.016667,6
7511,3977333714,04/14/2016,42,0,0.0,0
7512,3977333714,04/14/2016,42,0,0.0,0
7513,3977333714,04/14/2016,51,6,0.1,116
7514,3977333714,04/14/2016,70,21,0.35,338
7515,3977333714,04/14/2016,124,53,0.883333,1508
7516,3977333714,04/14/2016,109,56,0.933333,1344
7517,3977333714,04/14/2016,50,4,0.066667,144
7518,3977333714,04/14/2016,82,20,0.333333,831
7519,3977333714,04/14/2016,46,3,0.05,28
7520,3977333714,04/14/2016,42,0,0.0,0
7521,3977333714,04/14/2016,56,8,0.133333,280
7522,3977333714,04/14/2016,134,53,0.883333,2136
7523,3977333714,04/14/2016,73,19,0.316667,437
7524,3977333714,04/14/2016,53,7,0.116667,100
7525,3977333714,04/14/2016,54,8,0.133333,121
7526,3977333714,04/14/2016,52,6,0.1,136
7527,3977333714,04/14/2016,43,0,0.0,0
7528,3977333714,04/14/2016,43,0,0.0,0
7529,3977333714,04/15/2016,52,7,0.116667,115
7530,3977333714,04/15/2016,53,5,0.083333,202
7531,3977333714,04/15/2016,46,3,0.05,43
7532,3977333714,04/15/2016,42,0,0.0,0
7533,3977333714,04/15/2016,42,0,0.0,0
7534,3977333714,04/15/2016,42,0,0.0,0
7535,3977333714,04/15/2016,42,0,0.0,0
7536,3977333714,04/15/2016,43,1,0.016667,11
